Dataset,Model,DimReduction,Dimensions,ClusterizationMethod,CohenK
plantpathology,resnext101_32x8d,umap,2,DBSCAN,0.272667434589436
plantpathology,resnext101_32x8d,umap,1,KMeans,0.528609761404018
plantpathology,resnext101_32x8d,umap,1,Hierarchical,0.549069193504159
plantpathology,resnext101_32x8d,umap,1,GMM,0.549944047097747
plantpathology,resnext101_32x8d,umap,1,DBSCAN,0.499754370409423
plantpathology,resnext101_32x8d,pca,2,KMeans,0.244547754153278
plantpathology,resnext101_32x8d,pca,2,Hierarchical,0.277924742212385
plantpathology,resnext101_32x8d,pca,2,GMM,0.255245734744495
plantpathology,resnext101_32x8d,pca,2,DBSCAN,0.330598286066503
plantpathology,resnext101_32x8d,pca,1,KMeans,0.244547754153278
plantpathology,resnext101_32x8d,pca,1,Hierarchical,0.277924742212385
plantpathology,resnext101_32x8d,pca,1,GMM,0.255245734744495
plantpathology,resnext101_32x8d,pca,1,DBSCAN,0.330598286066503
plantpathology,resnext101_64x4d,tsne,2,KMeans,0.320389643271191
plantpathology,resnext101_64x4d,tsne,2,Hierarchical,0.320389643271191
plantpathology,resnext101_64x4d,tsne,2,GMM,0.324054342035163
plantpathology,resnext101_64x4d,tsne,2,DBSCAN,0.401272051510234
plantpathology,resnext101_64x4d,tsne,1,KMeans,0.256390489082598
plantpathology,resnext101_64x4d,tsne,1,Hierarchical,0.233215592120976
plantpathology,resnext101_64x4d,tsne,1,GMM,0.212453980744658
plantpathology,resnext101_64x4d,tsne,1,DBSCAN,0.328859060402685
plantpathology,resnext101_64x4d,umap,2,KMeans,0.321272404017106
plantpathology,resnext101_64x4d,umap,2,Hierarchical,0.335671450630214
plantpathology,resnext101_64x4d,umap,2,GMM,0.348403137273743
plantpathology,resnext101_64x4d,umap,2,DBSCAN,0.304442993993816
plantpathology,resnext101_64x4d,umap,1,KMeans,0.250620579832326
plantpathology,resnext101_64x4d,umap,1,Hierarchical,0.214833605121701
plantpathology,resnext101_64x4d,umap,1,GMM,0.250620579832326
plantpathology,resnext101_64x4d,umap,1,DBSCAN,0.403283553204529
plantpathology,resnext101_64x4d,pca,2,KMeans,0.23035738187659
plantpathology,resnext101_64x4d,pca,2,Hierarchical,0.222123870067863
plantpathology,resnext101_64x4d,pca,2,GMM,0.233513853651352
plantpathology,resnext101_64x4d,pca,2,DBSCAN,0.312027018575271
plantpathology,resnext101_64x4d,pca,1,KMeans,0.23035738187659
plantpathology,resnext101_64x4d,pca,1,Hierarchical,0.222123870067863
plantpathology,resnext101_64x4d,pca,1,GMM,0.233513853651352
plantpathology,resnext101_64x4d,pca,1,DBSCAN,0.312027018575271
plantpathology,resnext50_32x4d,tsne,2,KMeans,0.390243902439024
plantpathology,resnext50_32x4d,tsne,2,Hierarchical,0.399819614292915
plantpathology,resnext50_32x4d,tsne,2,GMM,0.396807720861173
plantpathology,resnext50_32x4d,tsne,2,DBSCAN,0.425996708605404
plantpathology,resnext50_32x4d,tsne,1,KMeans,0.310326533860315
plantpathology,resnext50_32x4d,tsne,1,Hierarchical,0.271321337308348
plantpathology,resnext50_32x4d,tsne,1,GMM,0.349873955154571
plantpathology,resnext50_32x4d,tsne,1,DBSCAN,0.493698644273312
plantpathology,resnext50_32x4d,umap,2,KMeans,0.380088577717665
plantpathology,resnext50_32x4d,umap,2,Hierarchical,0.405505220926216
plantpathology,resnext50_32x4d,umap,2,GMM,0.389952787650522
plantpathology,resnext50_32x4d,umap,2,DBSCAN,0.37179248544154
plantpathology,resnext50_32x4d,umap,1,KMeans,0.370427314176652
plantpathology,resnext50_32x4d,umap,1,Hierarchical,0.519259659876209
plantpathology,resnext50_32x4d,umap,1,GMM,0.370594159113797
plantpathology,resnext50_32x4d,pca,2,KMeans,0.423428677464677
plantpathology,resnext50_32x4d,pca,2,Hierarchical,0.439788909809329
plantpathology,resnext50_32x4d,pca,2,GMM,0.433279423071824
plantpathology,resnext50_32x4d,pca,2,DBSCAN,0.439595713073005
plantpathology,resnext50_32x4d,pca,1,KMeans,0.423428677464677
plantpathology,resnext50_32x4d,pca,1,Hierarchical,0.439788909809329
plantpathology,resnext50_32x4d,pca,1,GMM,0.433279423071824
plantpathology,resnext50_32x4d,pca,1,DBSCAN,0.439595713073005
plantpathology,shufflenet_v2_x0_5,tsne,2,KMeans,0.276929314772266
plantpathology,shufflenet_v2_x0_5,tsne,2,Hierarchical,0.334522320121383
plantpathology,shufflenet_v2_x0_5,tsne,2,GMM,0.273334414882111
plantpathology,shufflenet_v2_x0_5,tsne,2,DBSCAN,0.291489818943749
plantpathology,shufflenet_v2_x0_5,tsne,1,KMeans,0.592376535381717
plantpathology,shufflenet_v2_x0_5,tsne,1,Hierarchical,0.619883758000834
plantpathology,shufflenet_v2_x0_5,tsne,1,GMM,0.582497326781445
plantpathology,shufflenet_v2_x0_5,tsne,1,DBSCAN,0.350779065121854
plantpathology,shufflenet_v2_x0_5,umap,2,KMeans,0.314674654328582
plantpathology,shufflenet_v2_x0_5,umap,2,Hierarchical,0.365458196007122
plantpathology,shufflenet_v2_x0_5,umap,2,GMM,0.327473698228792
plantpathology,shufflenet_v2_x0_5,umap,2,DBSCAN,0.32636698212408
plantpathology,shufflenet_v2_x0_5,umap,1,KMeans,0.590656041916821
plantpathology,shufflenet_v2_x0_5,umap,1,Hierarchical,0.591747200116992
plantpathology,shufflenet_v2_x0_5,umap,1,GMM,0.579694719272358
plantpathology,shufflenet_v2_x0_5,umap,1,DBSCAN,0.380313888674835
plantpathology,shufflenet_v2_x0_5,pca,2,KMeans,0.415905169091006
plantpathology,shufflenet_v2_x0_5,pca,2,Hierarchical,0.354779843061602
plantpathology,shufflenet_v2_x0_5,pca,2,GMM,0.42241389524069
plantpathology,shufflenet_v2_x0_5,pca,2,DBSCAN,0.41902732124993
plantpathology,shufflenet_v2_x0_5,pca,1,KMeans,0.415905169091006
plantpathology,shufflenet_v2_x0_5,pca,1,Hierarchical,0.354779843061602
plantpathology,shufflenet_v2_x0_5,pca,1,GMM,0.42241389524069
plantpathology,shufflenet_v2_x0_5,pca,1,DBSCAN,0.41902732124993
plantpathology,shufflenet_v2_x1_0,tsne,2,KMeans,0.708633552060507
plantpathology,shufflenet_v2_x1_0,tsne,2,Hierarchical,0.606715412980279
plantpathology,shufflenet_v2_x1_0,tsne,2,GMM,0.727996772635864
plantpathology,shufflenet_v2_x1_0,tsne,2,DBSCAN,0.56874758349939
plantpathology,shufflenet_v2_x1_0,tsne,1,KMeans,0.691962020729144
plantpathology,shufflenet_v2_x1_0,tsne,1,Hierarchical,0.70049191933249
plantpathology,shufflenet_v2_x1_0,tsne,1,GMM,0.706467992906814
plantpathology,shufflenet_v2_x1_0,tsne,1,DBSCAN,0.809570190554682
plantpathology,shufflenet_v2_x1_0,umap,2,KMeans,0.667799706951884
plantpathology,shufflenet_v2_x1_0,umap,2,Hierarchical,0.621698660989214
plantpathology,shufflenet_v2_x1_0,umap,2,GMM,0.678690007259226
plantpathology,shufflenet_v2_x1_0,umap,2,DBSCAN,0.715946863932504
plantpathology,shufflenet_v2_x1_0,umap,1,KMeans,0.609932908460255
plantpathology,shufflenet_v2_x1_0,umap,1,Hierarchical,0.33925106525621
plantpathology,shufflenet_v2_x1_0,umap,1,GMM,0.592289474473124
plantpathology,shufflenet_v2_x1_0,pca,2,KMeans,0.434983706506885
plantpathology,shufflenet_v2_x1_0,pca,2,Hierarchical,0.427139276763337
plantpathology,shufflenet_v2_x1_0,pca,2,GMM,0.446290143964563
plantpathology,shufflenet_v2_x1_0,pca,2,DBSCAN,0.468753018448759
plantpathology,shufflenet_v2_x1_0,pca,1,KMeans,0.434983706506885
plantpathology,shufflenet_v2_x1_0,pca,1,Hierarchical,0.427139276763337
plantpathology,shufflenet_v2_x1_0,pca,1,GMM,0.446290143964563
plantpathology,shufflenet_v2_x1_0,pca,1,DBSCAN,0.468753018448759
plantpathology,shufflenet_v2_x1_5,tsne,2,KMeans,0.395161290322581
plantpathology,shufflenet_v2_x1_5,tsne,2,Hierarchical,0.382716049382716
plantpathology,shufflenet_v2_x1_5,tsne,2,GMM,0.395161290322581
plantpathology,shufflenet_v2_x1_5,tsne,2,DBSCAN,0.446480131549985
plantpathology,shufflenet_v2_x1_5,tsne,1,KMeans,0.430412706678818
plantpathology,shufflenet_v2_x1_5,tsne,1,Hierarchical,0.448073154800784
plantpathology,shufflenet_v2_x1_5,tsne,1,GMM,0.408322496749025
plantpathology,shufflenet_v2_x1_5,tsne,1,DBSCAN,0.585269796244001
plantpathology,shufflenet_v2_x1_5,umap,2,KMeans,0.386283932978309
plantpathology,shufflenet_v2_x1_5,umap,2,Hierarchical,0.360411446656996
plantpathology,shufflenet_v2_x1_5,umap,2,GMM,0.383116883116883
plantpathology,shufflenet_v2_x1_5,umap,2,DBSCAN,0.43996557528508
plantpathology,shufflenet_v2_x1_5,umap,1,KMeans,0.423076923076923
plantpathology,shufflenet_v2_x1_5,umap,1,Hierarchical,0.354817792763585
plantpathology,shufflenet_v2_x1_5,umap,1,GMM,0.421025240697372
plantpathology,shufflenet_v2_x1_5,umap,1,DBSCAN,0.37029343027785
plantpathology,shufflenet_v2_x1_5,pca,2,KMeans,0.332977588046958
plantpathology,shufflenet_v2_x1_5,pca,2,Hierarchical,0.300064808813999
plantpathology,shufflenet_v2_x1_5,pca,2,GMM,0.338166821870427
plantpathology,shufflenet_v2_x1_5,pca,2,DBSCAN,0.418775468492521
plantpathology,shufflenet_v2_x1_5,pca,1,KMeans,0.332977588046958
plantpathology,shufflenet_v2_x1_5,pca,1,Hierarchical,0.300064808813999
plantpathology,shufflenet_v2_x1_5,pca,1,GMM,0.338166821870427
plantpathology,shufflenet_v2_x1_5,pca,1,DBSCAN,0.418775468492521
plantpathology,shufflenet_v2_x2_0,tsne,2,KMeans,0.511972930765226
plantpathology,shufflenet_v2_x2_0,tsne,2,Hierarchical,0.43972892273627
plantpathology,shufflenet_v2_x2_0,tsne,2,GMM,0.449250443286229
plantpathology,shufflenet_v2_x2_0,tsne,2,DBSCAN,0.517404570645744
plantpathology,shufflenet_v2_x2_0,tsne,1,KMeans,0.53591870247629
plantpathology,shufflenet_v2_x2_0,tsne,1,Hierarchical,0.616093849319983
plantpathology,shufflenet_v2_x2_0,tsne,1,GMM,0.526229139276789
plantpathology,shufflenet_v2_x2_0,tsne,1,DBSCAN,0.434771266313036
plantpathology,shufflenet_v2_x2_0,umap,2,KMeans,0.456962610870134
plantpathology,shufflenet_v2_x2_0,umap,2,Hierarchical,0.426146010186757
plantpathology,shufflenet_v2_x2_0,umap,2,GMM,0.443867466246775
plantpathology,shufflenet_v2_x2_0,umap,1,KMeans,0.552453097685371
plantpathology,shufflenet_v2_x2_0,umap,1,Hierarchical,0.521030317006972
plantpathology,shufflenet_v2_x2_0,umap,1,GMM,0.547711901467091
plantpathology,shufflenet_v2_x2_0,umap,1,DBSCAN,0.224996191220598
plantpathology,shufflenet_v2_x2_0,pca,2,KMeans,0.436850114976435
plantpathology,shufflenet_v2_x2_0,pca,2,Hierarchical,0.454582183017979
plantpathology,shufflenet_v2_x2_0,pca,2,GMM,0.443240741361847
plantpathology,shufflenet_v2_x2_0,pca,2,DBSCAN,0.503233914319365
plantpathology,shufflenet_v2_x2_0,pca,1,KMeans,0.436850114976435
plantpathology,shufflenet_v2_x2_0,pca,1,Hierarchical,0.454582183017979
plantpathology,shufflenet_v2_x2_0,pca,1,GMM,0.443240741361847
plantpathology,shufflenet_v2_x2_0,pca,1,DBSCAN,0.503233914319365
plantpathology,swin_b,tsne,2,KMeans,0.368953873213435
plantpathology,swin_b,tsne,2,Hierarchical,0.334480075357333
plantpathology,swin_b,tsne,2,GMM,0.368953873213435
plantpathology,swin_b,tsne,2,DBSCAN,0.599389068329202
plantpathology,swin_b,tsne,1,KMeans,0.324492361050431
plantpathology,swin_b,tsne,1,Hierarchical,0.252124569887785
plantpathology,swin_b,tsne,1,GMM,0.373809058895615
plantpathology,swin_b,tsne,1,DBSCAN,0.514635846585838
plantpathology,swin_b,umap,2,KMeans,0.388225377770829
plantpathology,swin_b,umap,2,Hierarchical,0.423130433602313
plantpathology,swin_b,umap,2,GMM,0.398581059040992
plantpathology,swin_b,umap,2,DBSCAN,0.33512905315558
plantpathology,swin_b,umap,1,KMeans,0.231956088369426
plantpathology,swin_b,umap,1,Hierarchical,0.332700725458386
plantpathology,swin_b,umap,1,GMM,0.249966366204763
plantpathology,swin_b,umap,1,DBSCAN,0.53597451622208
plantpathology,swin_b,pca,2,KMeans,0.309179702194893
plantpathology,swin_b,pca,2,Hierarchical,0.302153745108235
plantpathology,swin_b,pca,2,GMM,0.291702309666382
plantpathology,swin_b,pca,2,DBSCAN,0.371342743936006
plantpathology,swin_b,pca,1,KMeans,0.309179702194893
plantpathology,swin_b,pca,1,Hierarchical,0.361305235269468
plantpathology,swin_b,pca,1,GMM,0.291702309666382
plantpathology,swin_b,pca,1,DBSCAN,0.371342743936006
plantpathology,swin_s,tsne,2,KMeans,0.4530265862229
plantpathology,swin_s,tsne,2,Hierarchical,0.391453896017992
plantpathology,swin_s,tsne,2,GMM,0.4530265862229
plantpathology,swin_s,tsne,2,DBSCAN,0.510606847509089
plantpathology,swin_s,tsne,1,KMeans,0.369859379145662
plantpathology,swin_s,tsne,1,Hierarchical,0.407477103009659
plantpathology,swin_s,tsne,1,GMM,0.390098379783087
plantpathology,swin_s,tsne,1,DBSCAN,0.18538384177003
plantpathology,swin_s,umap,2,KMeans,0.492240910116685
plantpathology,swin_s,umap,2,Hierarchical,0.527956917758128
plantpathology,swin_s,umap,2,GMM,0.518342833605719
plantpathology,swin_s,umap,2,DBSCAN,0.503021893720065
plantpathology,swin_s,umap,1,KMeans,0.485412267771536
plantpathology,swin_s,umap,1,Hierarchical,0.586425009122978
plantpathology,swin_s,umap,1,GMM,0.491957656496965
plantpathology,swin_s,umap,1,DBSCAN,0.431053056827363
plantpathology,swin_s,pca,2,KMeans,0.312067537602522
plantpathology,swin_s,pca,2,Hierarchical,0.317258376074069
plantpathology,swin_s,pca,2,GMM,0.291301731630675
plantpathology,swin_s,pca,2,DBSCAN,0.323666990951131
plantpathology,swin_s,pca,1,KMeans,0.312067537602522
plantpathology,swin_s,pca,1,Hierarchical,0.317258376074069
plantpathology,swin_s,pca,1,GMM,0.291301731630675
plantpathology,swin_s,pca,1,DBSCAN,0.323666990951131
plantpathology,swin_t,tsne,2,KMeans,0.371455899432944
plantpathology,swin_t,tsne,2,Hierarchical,0.421768707482993
plantpathology,swin_t,tsne,2,GMM,0.396378269617706
plantpathology,swin_t,tsne,2,DBSCAN,0.432513252684518
plantpathology,swin_t,tsne,1,KMeans,0.529681328951732
plantpathology,swin_t,tsne,1,Hierarchical,0.543434589395508
plantpathology,swin_t,tsne,1,GMM,0.469892619274161
plantpathology,swin_t,tsne,1,DBSCAN,0.66791843828559
plantpathology,swin_t,umap,2,KMeans,0.487622508862343
plantpathology,swin_t,umap,2,Hierarchical,0.525637424710545
plantpathology,swin_t,umap,2,GMM,0.482881597717546
plantpathology,swin_t,umap,2,DBSCAN,0.525991467846421
plantpathology,swin_t,umap,1,KMeans,0.533694344163658
plantpathology,swin_t,umap,1,Hierarchical,0.537666576013054
plantpathology,swin_t,umap,1,GMM,0.531390808050466
plantpathology,swin_t,umap,1,DBSCAN,0.523137887030694
plantpathology,swin_t,pca,2,KMeans,0.36883493136511
plantpathology,swin_t,pca,2,Hierarchical,0.428571428571429
plantpathology,swin_t,pca,2,GMM,0.365079365079365
plantpathology,swin_t,pca,2,DBSCAN,0.482034074991042
plantpathology,swin_t,pca,1,KMeans,0.36883493136511
plantpathology,swin_t,pca,1,Hierarchical,0.428571428571429
plantpathology,swin_t,pca,1,GMM,0.365079365079365
plantpathology,swin_t,pca,1,DBSCAN,0.482034074991042
plantpathology,swin_v2_b,tsne,2,KMeans,0.382545705415661
plantpathology,swin_v2_b,tsne,2,Hierarchical,0.312913734052274
plantpathology,swin_v2_b,tsne,2,GMM,0.374905027006866
plantpathology,swin_v2_b,tsne,2,DBSCAN,0.433423985495654
plantpathology,swin_v2_b,tsne,1,KMeans,0.352237942587192
plantpathology,swin_v2_b,tsne,1,Hierarchical,0.355481159278628
plantpathology,swin_v2_b,tsne,1,GMM,0.343931671698549
plantpathology,swin_v2_b,tsne,1,DBSCAN,0.218688704657792
plantpathology,swin_v2_b,umap,2,KMeans,0.328151486335635
plantpathology,swin_v2_b,umap,2,Hierarchical,0.389547477452641
plantpathology,swin_v2_b,umap,2,GMM,0.335732078605037
plantpathology,swin_v2_b,umap,2,DBSCAN,0.364138780093485
plantpathology,swin_v2_b,umap,1,KMeans,0.407395157178099
plantpathology,swin_v2_b,umap,1,Hierarchical,0.269087653526565
plantpathology,swin_v2_b,umap,1,GMM,0.399793032080028
plantpathology,swin_v2_b,umap,1,DBSCAN,0.381728251382019
plantpathology,swin_v2_b,pca,2,KMeans,0.0359181400529028
plantpathology,swin_v2_b,pca,2,Hierarchical,0
plantpathology,swin_v2_b,pca,2,GMM,0.0519014256335181
plantpathology,swin_v2_b,pca,2,DBSCAN,0.123575810692375
plantpathology,swin_v2_b,pca,1,KMeans,0.0359181400529028
plantpathology,swin_v2_b,pca,1,Hierarchical,0
plantpathology,swin_v2_b,pca,1,GMM,0.0519014256335181
plantpathology,swin_v2_b,pca,1,DBSCAN,0.123575810692375
plantpathology,swin_v2_s,tsne,2,KMeans,0.476228847703465
plantpathology,swin_v2_s,tsne,2,Hierarchical,0.429568262770043
plantpathology,swin_v2_s,tsne,2,GMM,0.528450172901603
plantpathology,swin_v2_s,tsne,2,DBSCAN,0.543873653001882
plantpathology,swin_v2_s,tsne,1,KMeans,0.413707845594098
plantpathology,swin_v2_s,tsne,1,Hierarchical,0.469540268232468
plantpathology,swin_v2_s,tsne,1,GMM,0.451468325640511
plantpathology,swin_v2_s,tsne,1,DBSCAN,0.504263977811763
plantpathology,swin_v2_s,umap,2,KMeans,0.619924471390955
plantpathology,swin_v2_s,umap,2,Hierarchical,0.674920761935722
plantpathology,swin_v2_s,umap,2,GMM,0.624787226903061
plantpathology,swin_v2_s,umap,2,DBSCAN,0.452159678952371
plantpathology,swin_v2_s,umap,1,KMeans,0.579519260437905
plantpathology,swin_v2_s,umap,1,Hierarchical,0.50598822382739
plantpathology,swin_v2_s,umap,1,GMM,0.601605741743203
plantpathology,swin_v2_s,umap,1,DBSCAN,0.707879011106948
plantpathology,swin_v2_s,pca,2,KMeans,0.302838732384833
plantpathology,swin_v2_s,pca,2,Hierarchical,0.2956172492499
plantpathology,swin_v2_s,pca,2,GMM,0.316506854742848
plantpathology,swin_v2_s,pca,2,DBSCAN,0.420265980700876
plantpathology,swin_v2_s,pca,1,KMeans,0.302838732384833
plantpathology,swin_v2_s,pca,1,Hierarchical,0.2956172492499
plantpathology,swin_v2_s,pca,1,GMM,0.316506854742848
plantpathology,swin_v2_s,pca,1,DBSCAN,0.420265980700876
plantpathology,swin_v2_t,tsne,2,KMeans,0.324319712801753
plantpathology,swin_v2_t,tsne,2,Hierarchical,0.306790026012533
plantpathology,swin_v2_t,tsne,2,GMM,0.316538403707096
plantpathology,swin_v2_t,tsne,2,DBSCAN,0.427323587345739
plantpathology,swin_v2_t,tsne,1,KMeans,0.369388409018087
plantpathology,swin_v2_t,tsne,1,Hierarchical,0.482589935276705
plantpathology,swin_v2_t,tsne,1,GMM,0.369564624737603
plantpathology,swin_v2_t,umap,2,KMeans,0.331892584689432
plantpathology,swin_v2_t,umap,2,Hierarchical,0.329692966680836
plantpathology,swin_v2_t,umap,2,GMM,0.328671519315177
plantpathology,swin_v2_t,umap,2,DBSCAN,0.445329017775574
plantpathology,swin_v2_t,umap,1,KMeans,0.355933589596794
plantpathology,swin_v2_t,umap,1,Hierarchical,0.380127139880246
plantpathology,swin_v2_t,umap,1,GMM,0.355933589596794
plantpathology,swin_v2_t,umap,1,DBSCAN,0.493487698986975
plantpathology,swin_v2_t,pca,2,KMeans,0.294002087298177
plantpathology,swin_v2_t,pca,2,Hierarchical,0.338027321417825
plantpathology,swin_v2_t,pca,2,GMM,0.290393013100437
plantpathology,swin_v2_t,pca,2,DBSCAN,0.351615366386687
plantpathology,swin_v2_t,pca,1,KMeans,0.294002087298177
plantpathology,swin_v2_t,pca,1,Hierarchical,0.338027321417825
plantpathology,swin_v2_t,pca,1,GMM,0.290393013100437
plantpathology,swin_v2_t,pca,1,DBSCAN,0.351615366386687
plantpathology,vgg11,tsne,2,KMeans,0.341070857716974
plantpathology,vgg11,tsne,2,Hierarchical,0.281164577853422
plantpathology,vgg11,tsne,2,GMM,0.349860170931235
plantpathology,vgg11,tsne,2,DBSCAN,0.370760915642221
plantpathology,vgg11,tsne,1,KMeans,0.29410380595698
plantpathology,vgg11,tsne,1,Hierarchical,0.287939772408168
plantpathology,vgg11,tsne,1,GMM,0.296723713822159
plantpathology,vgg11,tsne,1,DBSCAN,0.3070625536604
plantpathology,vgg11,umap,2,KMeans,0.299270072992701
plantpathology,vgg11,umap,2,Hierarchical,0.222837475887145
plantpathology,vgg11,umap,2,GMM,0.242162087341685
plantpathology,vgg11,umap,2,DBSCAN,0.308133423808193
plantpathology,vgg11,umap,1,KMeans,0.235983230811425
plantpathology,vgg11,umap,1,Hierarchical,0.184430676607512
plantpathology,vgg11,umap,1,GMM,0.254824118967818
plantpathology,vgg11,umap,1,DBSCAN,0.201261735698862
plantpathology,vgg11,pca,2,KMeans,0.389433122574693
plantpathology,vgg11,pca,2,Hierarchical,0.38706105662765
plantpathology,vgg11,pca,2,GMM,0.409780775716695
plantpathology,vgg11,pca,2,DBSCAN,0.445240626878092
plantpathology,vgg11,pca,1,KMeans,0.389433122574693
plantpathology,vgg11,pca,1,Hierarchical,0.38706105662765
plantpathology,vgg11,pca,1,GMM,0.409780775716695
plantpathology,vgg11,pca,1,DBSCAN,0.445240626878092
plantpathology,vgg11_bn,tsne,2,KMeans,0.281914551051689
plantpathology,vgg11_bn,tsne,2,Hierarchical,0.255695684951636
plantpathology,vgg11_bn,tsne,2,GMM,0.287459939772632
plantpathology,vgg11_bn,tsne,2,DBSCAN,0.303403557199031
plantpathology,vgg11_bn,tsne,1,KMeans,0.351943203141625
plantpathology,vgg11_bn,tsne,1,Hierarchical,0.220856866636137
plantpathology,vgg11_bn,tsne,1,GMM,0.351943203141625
plantpathology,vgg11_bn,tsne,1,DBSCAN,0.299938785344951
plantpathology,vgg11_bn,umap,2,KMeans,0.334606260487184
plantpathology,vgg11_bn,umap,2,Hierarchical,0.325470243601603
plantpathology,vgg11_bn,umap,2,GMM,0.325470243601603
plantpathology,vgg11_bn,umap,2,DBSCAN,0.31704702899119
plantpathology,vgg11_bn,umap,1,KMeans,0.326488653428463
plantpathology,vgg11_bn,umap,1,Hierarchical,0.253819267171975
plantpathology,vgg11_bn,umap,1,GMM,0.327502879832165
plantpathology,vgg11_bn,umap,1,DBSCAN,0.160004048173262
plantpathology,vgg11_bn,pca,2,KMeans,0.310686368990256
plantpathology,vgg11_bn,pca,2,Hierarchical,0.353677865253202
plantpathology,vgg11_bn,pca,2,GMM,0.33073619019079
plantpathology,vgg11_bn,pca,2,DBSCAN,0.407958864589398
plantpathology,vgg11_bn,pca,1,KMeans,0.310686368990256
plantpathology,vgg11_bn,pca,1,Hierarchical,0.353677865253202
plantpathology,vgg11_bn,pca,1,GMM,0.33073619019079
plantpathology,vgg11_bn,pca,1,DBSCAN,0.407958864589398
plantpathology,vgg13,tsne,2,KMeans,0.154291126822503
plantpathology,vgg13,tsne,2,Hierarchical,0.0805417941785944
plantpathology,vgg13,tsne,2,GMM,0.145380305763935
plantpathology,vgg13,tsne,2,DBSCAN,0.217307930627393
plantpathology,vgg13,tsne,1,KMeans,0.0730658433377898
plantpathology,vgg13,tsne,1,Hierarchical,0.0623438665653725
plantpathology,vgg13,tsne,1,GMM,0.0758365748020634
plantpathology,vgg13,tsne,1,DBSCAN,0.143523826223008
plantpathology,vgg13,umap,2,KMeans,0.0866299038053667
plantpathology,vgg13,umap,2,Hierarchical,0.121558586594575
plantpathology,vgg13,umap,2,GMM,0.0960521883785995
plantpathology,vgg13,umap,2,DBSCAN,0.161333608587944
plantpathology,vgg13,umap,1,KMeans,0.0663724325241895
plantpathology,vgg13,umap,1,Hierarchical,0.0952038899325892
plantpathology,vgg13,umap,1,GMM,0.0742253444426292
plantpathology,vgg13,umap,1,DBSCAN,0.115381091006492
plantpathology,vgg13,pca,2,KMeans,0.38149430974765
plantpathology,vgg13,pca,2,Hierarchical,0.328282380539966
plantpathology,vgg13,pca,2,GMM,0.404158381944353
plantpathology,vgg13,pca,2,DBSCAN,0.466984783684658
plantpathology,vgg13,pca,1,KMeans,0.38149430974765
plantpathology,vgg13,pca,1,Hierarchical,0.394102598626633
plantpathology,vgg13,pca,1,GMM,0.404158381944353
plantpathology,vgg13,pca,1,DBSCAN,0.466984783684658
plantpathology,vgg13_bn,tsne,2,KMeans,0.310295466819356
plantpathology,vgg13_bn,tsne,2,Hierarchical,0.318528808539358
plantpathology,vgg13_bn,tsne,2,GMM,0.310295466819356
plantpathology,vgg13_bn,tsne,2,DBSCAN,0.308089478390851
plantpathology,vgg13_bn,tsne,1,KMeans,0.263874987892681
plantpathology,vgg13_bn,tsne,1,Hierarchical,0.22260984651363
plantpathology,vgg13_bn,tsne,1,GMM,0.225578406169666
plantpathology,vgg13_bn,tsne,1,DBSCAN,0.300018260393207
plantpathology,vgg13_bn,umap,2,KMeans,0.257887409041952
plantpathology,vgg13_bn,umap,2,Hierarchical,0.254275703064959
plantpathology,vgg13_bn,umap,2,GMM,0.262594879458843
plantpathology,vgg13_bn,umap,2,DBSCAN,0.251230357166418
plantpathology,vgg13_bn,umap,1,KMeans,0.263874987892681
plantpathology,vgg13_bn,umap,1,Hierarchical,0.294028850470756
plantpathology,vgg13_bn,umap,1,GMM,0.239150673849256
plantpathology,vgg13_bn,umap,1,DBSCAN,0.298645796463077
plantpathology,vgg13_bn,pca,2,KMeans,0.368751492817416
plantpathology,vgg13_bn,pca,2,Hierarchical,0.320302362464213
plantpathology,vgg13_bn,pca,2,GMM,0.386299214734244
plantpathology,vgg13_bn,pca,2,DBSCAN,0.448630766403235
plantpathology,vgg13_bn,pca,1,KMeans,0.368751492817416
plantpathology,vgg13_bn,pca,1,Hierarchical,0.320302362464213
plantpathology,vgg13_bn,pca,1,GMM,0.386299214734244
plantpathology,vgg13_bn,pca,1,DBSCAN,0.448630766403235
plantpathology,vgg16,tsne,2,KMeans,0.374530087371341
plantpathology,vgg16,tsne,2,Hierarchical,0.365630855715178
plantpathology,vgg16,tsne,2,GMM,0.374530087371341
plantpathology,vgg16,tsne,2,DBSCAN,0.346815070282698
plantpathology,vgg16,tsne,1,KMeans,0.387540830611293
plantpathology,vgg16,tsne,1,Hierarchical,0.359778404933626
plantpathology,vgg16,tsne,1,GMM,0.387540830611293
plantpathology,vgg16,tsne,1,DBSCAN,0.39373897707231
plantpathology,vgg16,umap,2,KMeans,0.357726741922927
plantpathology,vgg16,umap,2,Hierarchical,0.349464036041634
plantpathology,vgg16,umap,2,GMM,0.357726741922927
plantpathology,vgg16,umap,2,DBSCAN,0.322732626619552
plantpathology,vgg16,umap,1,KMeans,0.386443319049474
plantpathology,vgg16,umap,1,Hierarchical,0.386443319049474
plantpathology,vgg16,umap,1,GMM,0.38324503999169
plantpathology,vgg16,umap,1,DBSCAN,0.38949938949939
plantpathology,vgg16,pca,2,KMeans,0.327798326381784
plantpathology,vgg16,pca,2,Hierarchical,0.317208960319336
plantpathology,vgg16,pca,2,GMM,0.334827513893258
plantpathology,vgg16,pca,2,DBSCAN,0.405875019479507
plantpathology,vgg16,pca,1,KMeans,0.327798326381784
